basename	edge_label	prune_label	pathlength	exterior2surface	surface2volume	mindfe	maxdfe	minmaxdfe	length2width	depth	angle
RV01_PV_skeleton_graphs.pckle	((346, 279, 126), (352, 302, 118))	0	29	0.789107413011	0.0247825434913	3	9	6	4.83333333333	89.1869935213	0.0169870358271
818_PV_skeleton_graphs.pckle	((301, 241, 143), (313, 235, 146))	0	11	0.782212086659	0.0682543388591	4	5	1	2.44444444444	46.8671281657	0.0366364330654
818_PV_skeleton_graphs.pckle	((220, 220, 133), (200, 215, 141))	0	19	0.829365079365	0.0709010339734	3	4	1	5.42857142857	52.5418257437	0.027132295302
818_PV_skeleton_graphs.pckle	((220, 220, 133), (206, 224, 130))	0	13	0.802726543705	0.0602939754376	3	4	1	3.71428571429	52.5418257437	0.00422297970973
818_PV_skeleton_graphs.pckle	((281, 200, 139), (282, 201, 140))	1	0	None	None	None	None	None	None	20.8921848315	None
818_PV_skeleton_graphs.pckle	((327, 268, 132), (338, 269, 125))	0	10	0.824898785425	0.0594679186228	3	4	1	2.85714285714	67.7304660539	0.026419605328
818_PV_skeleton_graphs.pckle	((327, 268, 132), (328, 277, 136))	0	8	0.774907749077	0.0824209245742	3	4	1	2.28571428571	67.7304660539	0.0153944844784
818_PV_skeleton_graphs.pckle	((321, 260, 137), (342, 244, 134))	0	21	0.812250332889	0.088582212786	2	4	2	7.0	62.102259629	0.0207676780974
239_PV_skeleton_graphs.pckle	((205, 242, 76), (170, 279, 68))	0	47	0.868276043033	0.233474238804	3	9	6	7.83333333333	93.0440871876	0.011682443397
239_PV_skeleton_graphs.pckle	((205, 242, 76), (189, 250, 88))	0	17	0.785259326661	0.267494219301	3	8	5	3.09090909091	93.0440871876	0.01434330395
239_PV_skeleton_graphs.pckle	((296, 171, 74), (306, 163, 71))	1	11	0.780407264722	0.389663306884	3	6	3	2.44444444444	3.18526971036	0.00976285528905
239_PV_skeleton_graphs.pckle	((292, 218, 82), (331, 293, 81))	0	75	0.866466533244	0.156455484814	7	12	5	7.89473684211	33.7890589921	0.0131186733851
253_PV_skeleton_graphs.pckle	((327, 283, 105), (338, 275, 100))	0	11	0.768556005398	0.0742931622218	5	7	2	1.83333333333	80.7377639503	0.0130476460458
253_PV_skeleton_graphs.pckle	((327, 283, 105), (357, 309, 98))	0	35	0.896414342629	0.0599808825872	4	7	3	6.36363636364	80.7377639503	0.028346043411
253_PV_skeleton_graphs.pckle	((190, 317, 101), (177, 325, 95))	0	12	0.833506763788	0.0882947445792	3	5	2	3.0	118.079980179	0.00938637687377
253_PV_skeleton_graphs.pckle	((190, 317, 101), (192, 333, 104))	0	15	0.779661016949	0.119272237197	2	4	2	5.0	118.079980179	0.0227471360446
253_PV_skeleton_graphs.pckle	((210, 299, 107), (193, 295, 114))	0	16	0.746624305004	0.0932316350711	3	7	4	3.2	99.5210591431	0.0351407006486
253_PV_skeleton_graphs.pckle	((191, 308, 100), (170, 288, 103))	0	25	0.753017641597	0.136744540376	1	5	4	8.33333333333	113.840044872	None
253_PV_skeleton_graphs.pckle	((191, 308, 100), (176, 301, 98))	0	14	0.776842105263	0.105461811723	3	5	2	3.5	113.840044872	None
629_PV_skeleton_graphs.pckle	((332, 253, 119), (337, 240, 112))	0	12	0.75615212528	0.165678280208	3	6	3	2.66666666667	91.9908397638	0.0170824225344
629_PV_skeleton_graphs.pckle	((332, 253, 119), (340, 261, 112))	0	8	0.809345794393	0.135993899339	5	6	1	1.45454545455	91.9908397638	0.00390933734522
629_PV_skeleton_graphs.pckle	((215, 254, 122), (188, 299, 105))	0	55	0.868352223191	0.104040999592	4	8	4	9.16666666667	72.839987106	0.0369549246105
629_PV_skeleton_graphs.pckle	((215, 254, 122), (194, 253, 134))	0	20	0.71835443038	0.132661628883	4	8	4	3.33333333333	72.839987106	0.0332349361579
629_PV_skeleton_graphs.pckle	((315, 233, 132), (324, 226, 131))	0	8	0.788511749347	0.207138994051	3	5	2	2.0	73.6376543875	0.0320827476245
629_PV_skeleton_graphs.pckle	((315, 233, 132), (323, 235, 138))	0	7	0.716586151369	0.235405610311	3	5	2	1.75	73.6376543875	0.0318276003926
127_PV_skeleton_graphs.pckle	((273, 240, 140), (271, 238, 138))	1	1	None	None	None	None	None	None	38.0950970306	None
127_PV_skeleton_graphs.pckle	((233, 256, 134), (227, 261, 142))	0	8	0.786585365854	0.0427083333333	3	5	2	2.0	74.095418085	0.0177847611221
127_PV_skeleton_graphs.pckle	((233, 256, 134), (219, 258, 129))	0	13	0.834038950042	0.0309405292114	4	6	2	2.6	74.095418085	0.0188565163431
127_PV_skeleton_graphs.pckle	((317, 274, 138), (331, 265, 133))	0	13	0.822863027806	0.0324966532798	3	5	2	3.25	76.4826515941	0.0113037763868
127_PV_skeleton_graphs.pckle	((317, 274, 138), (316, 291, 141))	0	16	0.775886524823	0.0431456548348	2	5	3	4.57142857143	76.4826515941	0.0159286381022
127_PV_skeleton_graphs.pckle	((311, 269, 142), (319, 274, 151))	0	9	0.700453857791	0.0470462633452	2	5	3	2.57142857143	71.418353595	0.0199820109054
RV33_PV_skeleton_graphs.pckle	((271, 412, 281), (314, 377, 289))	0	46	0.591483468929	0.164647875281	4	17	13	4.38095238095	93.545963241	0.00212873899294
RV33_PV_skeleton_graphs.pckle	((271, 210, 249), (264, 206, 250))	1	6	0.00381388253242	0.498100303951	23	23	0	0.260869565217	6.81144197729	0.00402697637888
RV33_PV_skeleton_graphs.pckle	((299, 438, 264), (320, 440, 280))	0	21	0.440530649588	0.212790810863	2	13	11	2.8	109.305292325	0.00877794633451
RV33_PV_skeleton_graphs.pckle	((260, 223, 257), (246, 220, 263))	1	13	0.235766836446	0.209384998223	22	23	1	0.577777777778	10.6939730401	0.00547793184436
RV33_PV_skeleton_graphs.pckle	((302, 441, 261), (274, 472, 238))	0	45	0.509244154432	0.237950443165	3	13	10	5.625	111.082206039	0.00229148048118
RV33_PV_skeleton_graphs.pckle	((273, 413, 281), (298, 427, 310))	0	37	0.535084626234	0.228139329097	4	16	12	3.7	93.545963241	None
RV33_PV_skeleton_graphs.pckle	((348, 404, 238), (349, 395, 236))	0	8	0.811091854419	0.399031811895	3	4	1	2.28571428571	135.387627669	0.00763345004255
RV33_PV_skeleton_graphs.pckle	((348, 404, 238), (358, 403, 236))	0	9	0.816438356164	0.383604834472	4	4	0	2.25	135.387627669	0.00535030032605
RV33_PV_skeleton_graphs.pckle	((268, 215, 251), (254, 208, 254))	1	13	0.165454016298	0.259399063868	22	23	1	0.577777777778	8.41311606195	0.00628740596587
RV33_PV_skeleton_graphs.pckle	((251, 237, 270), (244, 233, 271))	1	6	0.342324530434	0.163164201115	20	21	1	0.292682926829	19.2229271234	0.00590604143128
RV33_PV_skeleton_graphs.pckle	((306, 450, 255), (298, 499, 257))	0	49	0.591586001489	0.32171517547	2	12	10	7.0	114.829487684	0.0104821520766
RV33_PV_skeleton_graphs.pckle	((306, 450, 255), (321, 490, 237))	0	39	0.538990825688	0.27975617581	3	12	9	5.2	114.829487684	0.00713095675753
RV33_PV_skeleton_graphs.pckle	((64, 361, 273), (39, 342, 284))	0	26	0.707421097526	0.210851318945	5	11	6	3.25	107.052480358	0.0103905181167
RV33_PV_skeleton_graphs.pckle	((64, 361, 273), (55, 370, 290))	0	16	0.656458917403	0.215044288828	7	11	4	1.77777777778	107.052480358	0.00711965299048
RV33_PV_skeleton_graphs.pckle	((263, 219, 253), (251, 212, 257))	1	11	0.162414346115	0.310713476784	22	23	1	0.488888888889	8.41311606195	None
RV33_PV_skeleton_graphs.pckle	((308, 445, 255), (317, 447, 228))	0	26	0.728545343883	0.146018485603	10	13	3	2.26086956522	113.669175303	None
RV33_PV_skeleton_graphs.pckle	((75, 359, 259), (30, 347, 246))	0	44	0.748237163571	0.125353252412	9	18	9	3.25925925926	98.866682467	0.00832569231201
RV33_PV_skeleton_graphs.pckle	((267, 216, 251), (271, 223, 251))	1	6	0.440411641031	0.144960780225	23	23	0	0.260869565217	8.41311606195	None
482_PV_skeleton_graphs.pckle	((179, 238, 146), (166, 248, 134))	0	14	0.877394636015	0.252368980855	4	5	1	3.11111111111	106.535377567	0.0168141670531
482_PV_skeleton_graphs.pckle	((179, 238, 146), (182, 255, 151))	0	16	0.794973544974	0.423292273236	3	5	2	4.0	106.535377567	0.022164002153
482_PV_skeleton_graphs.pckle	((270, 207, 163), (272, 207, 164))	1	1	None	None	None	None	None	None	39.0485133489	None
482_PV_skeleton_graphs.pckle	((310, 255, 169), (318, 256, 179))	0	9	0.699	0.363504180298	3	7	4	1.8	87.5635659852	0.03949614102
482_PV_skeleton_graphs.pckle	((310, 255, 169), (318, 262, 162))	0	9	0.801846153846	0.247185883785	5	7	2	1.5	87.5635659852	0.0140658249008
482_PV_skeleton_graphs.pckle	((311, 233, 168), (319, 227, 160))	0	8	0.803738317757	0.388082901554	3	5	2	2.0	89.8586250547	0.0201716214319
482_PV_skeleton_graphs.pckle	((311, 233, 168), (314, 224, 174))	0	8	0.826572008114	0.329105473965	4	5	1	1.77777777778	89.8586250547	0.0340630217104
482_PV_skeleton_graphs.pckle	((186, 232, 147), (176, 217, 143))	0	14	0.79217877095	0.3630831643	3	6	3	3.11111111111	100.255099653	0.0161515070502
RV40_PV_skeleton_graphs.pckle	((319, 282, 289), (321, 269, 280))	0	12	0.755696202532	0.0709793351303	2	6	4	3.0	131.960875429	0.00933930845397
RV40_PV_skeleton_graphs.pckle	((319, 282, 289), (325, 288, 274))	0	14	0.849958779885	0.0532367785824	5	6	1	2.54545454545	131.960875429	0.00637707371776
RV40_PV_skeleton_graphs.pckle	((278, 265, 330), (289, 262, 337))	0	10	0.635869565217	0.0483203851625	7	10	3	1.17647058824	88.330951135	0.0242052826906
RV40_PV_skeleton_graphs.pckle	((221, 255, 292), (209, 255, 285))	0	11	0.616043391379	0.0367923537444	10	12	2	1.0	88.7571897791	0.0162951322439
RV40_PV_skeleton_graphs.pckle	((221, 255, 292), (199, 257, 310))	0	23	0.653376018626	0.0431495667462	6	11	5	2.70588235294	88.7571897791	0.0182050147851
392_PV_skeleton_graphs.pckle	((335, 281, 146), (357, 269, 149))	0	21	0.697805642633	0.0325476992144	3	8	5	3.81818181818	62.0375193053	0.0242037882562
392_PV_skeleton_graphs.pckle	((350, 297, 138), (356, 319, 137))	0	21	0.801834862385	0.030313705132	3	6	3	4.66666666667	76.178666607	0.0130889134829
392_PV_skeleton_graphs.pckle	((350, 297, 138), (365, 287, 132))	0	15	0.6985428051	0.0409518126212	3	6	3	3.33333333333	76.178666607	0.00259335431906
392_PV_skeleton_graphs.pckle	((211, 252, 132), (206, 239, 127))	0	12	0.807644882861	0.043007901575	3	5	2	3.0	94.0961502393	0.0238148186256
392_PV_skeleton_graphs.pckle	((343, 290, 144), (349, 296, 154))	0	9	0.613264427218	0.05090765588	3	7	4	1.8	68.8854811095	0.0255886439474
392_PV_skeleton_graphs.pckle	((189, 263, 127), (181, 266, 123))	0	7	0.839945280438	0.0395241957286	4	4	0	1.75	108.628733982	0.0197499274952
392_PV_skeleton_graphs.pckle	((189, 263, 127), (185, 276, 130))	0	12	0.796296296296	0.0510046367852	3	4	1	3.42857142857	108.628733982	0.0222630459368
392_PV_skeleton_graphs.pckle	((198, 256, 130), (190, 256, 137))	0	7	0.704545454545	0.0589022757697	2	4	2	2.33333333333	101.821520754	0.0220671865961
499_PV_skeleton_graphs.pckle	((303, 273, 182), (320, 316, 172))	0	46	0.857182473655	0.0283865482713	3	8	5	8.36363636364	85.0379721273	0.0211806047847
499_PV_skeleton_graphs.pckle	((303, 273, 182), (321, 259, 184))	0	18	0.762987012987	0.0368521810474	5	7	2	3.0	85.0379721273	0.0172308952269
499_PV_skeleton_graphs.pckle	((206, 252, 164), (184, 255, 178))	0	21	0.793640493186	0.0381548974943	3	9	6	3.5	89.3624768578	0.0197425949514
499_PV_skeleton_graphs.pckle	((167, 267, 153), (177, 277, 159))	0	13	0.656160458453	0.0483826247689	2	6	4	3.25	119.161346912	0.0126340361114
499_PV_skeleton_graphs.pckle	((167, 267, 153), (162, 290, 154))	0	22	0.84375	0.0300628587046	3	7	4	4.4	119.161346912	0.0125250424223
499_PV_skeleton_graphs.pckle	((170, 257, 155), (154, 240, 149))	0	17	0.750556792873	0.0418739119622	3	7	4	3.4	113.273834965	0.0118465731083
838_PV_skeleton_graphs.pckle	((294, 250, 130), (303, 255, 142))	0	12	0.754464285714	0.392810170978	3	5	2	3.0	85.8102219649	0.026204422823
838_PV_skeleton_graphs.pckle	((294, 250, 130), (323, 254, 105))	0	31	0.908767772512	0.224766977364	3	6	3	6.88888888889	85.8102219649	0.0232947874755
838_PV_skeleton_graphs.pckle	((206, 234, 119), (183, 242, 112))	0	27	0.882669196711	0.216397481522	6	7	1	4.15384615385	94.5760194287	0.0129296231061
838_PV_skeleton_graphs.pckle	((206, 234, 119), (191, 234, 130))	0	15	0.729537366548	0.378833838895	3	6	3	3.33333333333	94.5760194287	0.0148372033557
838_PV_skeleton_graphs.pckle	((289, 242, 130), (312, 223, 126))	0	24	0.841207349081	0.335239771227	2	6	4	6.0	80.3923678326	0.0251501406092
919_PV_skeleton_graphs.pckle	((294, 281, 159), (314, 298, 142))	0	29	0.899373695198	0.22425093633	4	6	2	5.8	86.0710437001	0.0128046565351
919_PV_skeleton_graphs.pckle	((294, 281, 159), (306, 273, 157))	0	12	0.787341772152	0.310209424084	5	6	1	2.18181818182	86.0710437001	0.0169522826996
919_PV_skeleton_graphs.pckle	((213, 270, 158), (201, 273, 156))	0	11	0.814575645756	0.343472750317	4	6	2	2.2	100.713859238	0.0204020130165
919_PV_skeleton_graphs.pckle	((213, 270, 158), (211, 277, 168))	0	10	0.797087378641	0.378398236591	3	5	2	2.5	100.713859238	0.0323536977185
231_PV_skeleton_graphs.pckle	((302, 220, 125), (311, 225, 127))	1	8	0.579913085466	0.254892307692	7	9	2	1.0	24.3974986384	0.0541606654099
231_PV_skeleton_graphs.pckle	((302, 241, 129), (184, 305, 111))	0	126	0.944009056078	0.185201909431	4	9	5	19.3846153846	36.284042988	0.0664389397032
231_PV_skeleton_graphs.pckle	((302, 241, 129), (356, 316, 120))	0	79	0.925830873861	0.209697817722	4	8	4	13.1666666667	36.284042988	0.066848853096
369_PV_skeleton_graphs.pckle	((309, 243, 124), (331, 235, 126))	0	21	0.758778625954	0.030722326454	3	7	4	4.2	64.5627909531	0.0244525889444
369_PV_skeleton_graphs.pckle	((202, 235, 114), (197, 251, 115))	0	15	0.801904761905	0.0330188679245	3	5	2	3.75	95.3623264732	0.0347887173691
369_PV_skeleton_graphs.pckle	((326, 261, 116), (326, 273, 119))	0	11	0.609917355372	0.0396747327694	2	6	4	2.75	81.6629044806	0.0153591777571
369_PV_skeleton_graphs.pckle	((326, 261, 116), (340, 247, 110))	0	18	0.818520820385	0.0214791082632	3	6	3	4.0	81.6629044806	0.00609416557214
369_PV_skeleton_graphs.pckle	((288, 178, 114), (290, 168, 110))	0	9	0.741253644315	0.0217549868392	7	7	0	1.28571428571	18.3943884762	0.0147180602027
369_PV_skeleton_graphs.pckle	((194, 236, 108), (190, 244, 103))	0	8	0.842709529277	0.0257114181131	4	4	0	2.0	101.797673296	0.0145381454045
369_PV_skeleton_graphs.pckle	((194, 236, 108), (182, 220, 106))	0	15	0.80900621118	0.0427282377919	2	4	2	5.0	101.797673296	0.017281658738
353_PV_skeleton_graphs.pckle	((268, 220, 106), (314, 273, 107))	0	61	0.877554554901	0.201142618268	5	9	4	8.71428571429	35.1008677974	0.0319939895171
353_PV_skeleton_graphs.pckle	((268, 220, 106), (178, 268, 90))	0	92	0.901149107019	0.178394131739	5	9	4	13.1428571429	35.1008677974	0.0325147065539
RV37_PV_skeleton_graphs.pckle	((181, 251, 185), (164, 257, 197))	0	16	0.789685197589	0.260649441341	5	7	2	2.66666666667	79.6324268704	0.0252903653645
RV37_PV_skeleton_graphs.pckle	((181, 251, 185), (163, 246, 181))	0	18	0.758664146188	0.269943868005	5	7	2	3.0	79.6324268704	0.00997324373121
RV37_PV_skeleton_graphs.pckle	((213, 245, 168), (193, 257, 154))	0	19	0.768757126568	0.15052176301	9	12	3	1.80952380952	60.5453317974	0.0152584106386
RV37_PV_skeleton_graphs.pckle	((329, 274, 197), (349, 279, 211))	0	21	0.653482373173	0.2493567753	4	11	7	2.8	64.8943057029	0.0239614376167
RV37_PV_skeleton_graphs.pckle	((338, 257, 197), (349, 253, 200))	0	10	0.703007518797	0.278582649677	6	7	1	1.53846153846	68.0453558226	0.0256945686309
RV37_PV_skeleton_graphs.pckle	((338, 257, 197), (350, 257, 183))	0	13	0.649578651685	0.325560128029	3	7	4	2.6	68.0453558226	0.0151274351521
RV37_PV_skeleton_graphs.pckle	((353, 307, 175), (362, 313, 173))	0	9	0.64167916042	0.335175879397	3	6	3	2.0	89.5067900669	0.021036352491
RV37_PV_skeleton_graphs.pckle	((353, 307, 175), (361, 302, 167))	0	7	0.666342412451	0.372598767669	3	5	2	1.75	89.5067900669	0.0231118936492
680_PV_skeleton_graphs.pckle	((175, 277, 105), (189, 299, 112))	0	21	0.82560137457	0.399313893654	3	6	3	4.66666666667	119.220987196	0.0376846280335
680_PV_skeleton_graphs.pckle	((204, 243, 111), (191, 232, 123))	0	16	0.72200622084	0.289053719937	5	9	4	2.28571428571	88.5396764248	0.0355448497354
680_PV_skeleton_graphs.pckle	((172, 265, 105), (153, 267, 100))	0	18	0.761853448276	0.375556454877	2	6	4	4.5	112.564650004	0.0159232644214
680_PV_skeleton_graphs.pckle	((348, 292, 120), (349, 309, 130))	0	16	0.651245551601	0.39374124241	2	6	4	4.0	101.024005755	0.019947399577
680_PV_skeleton_graphs.pckle	((182, 251, 107), (163, 242, 99))	0	18	0.755992624462	0.307271010387	3	7	4	3.6	102.973092461	0.029903968292
680_PV_skeleton_graphs.pckle	((335, 241, 123), (345, 240, 116))	0	9	0.767922235723	0.470285714286	3	5	2	2.25	80.9459161707	0.0441603374989
680_PV_skeleton_graphs.pckle	((335, 241, 123), (350, 231, 127))	0	19	0.832139201638	0.423493714781	2	5	3	5.42857142857	80.9459161707	0.0432552940448
680_PV_skeleton_graphs.pckle	((174, 289, 98), (165, 288, 91))	0	9	0.789962825279	0.375436147941	3	4	1	2.57142857143	128.500306569	0.00721990902236
680_PV_skeleton_graphs.pckle	((174, 289, 98), (180, 304, 95))	0	14	0.869411764706	0.329585110508	4	5	1	3.11111111111	128.500306569	0.0295702485484
680_PV_skeleton_graphs.pckle	((181, 252, 107), (180, 262, 116))	0	12	0.638222849083	0.330305147915	4	8	4	2.0	102.973092461	None
680_PV_skeleton_graphs.pckle	((356, 299, 115), (359, 307, 121))	0	7	0.67084078712	0.470142977292	2	6	4	1.75	109.034262635	0.030120320591
680_PV_skeleton_graphs.pckle	((356, 299, 115), (360, 306, 106))	0	9	0.759519038076	0.315091559672	5	7	2	1.5	109.034262635	0.0252596980323
555_PV_skeleton_graphs.pckle	((282, 212, 120), (284, 202, 118))	1	9	None	None	None	None	None	None	8.93620803299	0.0130576114463
555_PV_skeleton_graphs.pckle	((173, 296, 123), (168, 318, 125))	0	21	None	None	None	None	None	None	97.7683899789	0.0152003152682
555_PV_skeleton_graphs.pckle	((173, 296, 123), (184, 300, 125))	0	10	None	None	None	None	None	None	97.7683899789	0.0170060701391
555_PV_skeleton_graphs.pckle	((329, 294, 126), (333, 352, 119))	0	57	None	None	None	None	None	None	74.6913481151	0.0074258308171
555_PV_skeleton_graphs.pckle	((339, 277, 125), (338, 248, 119))	0	28	None	None	None	None	None	None	83.7728717559	0.014615172756
555_PV_skeleton_graphs.pckle	((339, 277, 125), (348, 273, 128))	0	8	None	None	None	None	None	None	83.7728717559	0.0176228785206
555_PV_skeleton_graphs.pckle	((214, 267, 124), (170, 247, 141))	0	50	None	None	None	None	None	None	64.0125841985	0.0183468016964
555_PV_skeleton_graphs.pckle	((330, 293, 125), (336, 293, 119))	0	6	None	None	None	None	None	None	74.6913481151	None
555_PV_skeleton_graphs.pckle	((170, 291, 119), (163, 297, 115))	0	8	None	None	None	None	None	None	93.3001283198	0.010143399625
555_PV_skeleton_graphs.pckle	((328, 262, 141), (338, 256, 143))	0	11	None	None	None	None	None	None	68.0251639817	0.0128966763979
555_PV_skeleton_graphs.pckle	((328, 262, 141), (322, 253, 141))	0	8	None	None	None	None	None	None	68.0251639817	0.0154599304528
555_PV_skeleton_graphs.pckle	((319, 289, 133), (334, 302, 150))	0	18	None	None	None	None	None	None	64.4081080079	0.0186081221589
555_PV_skeleton_graphs.pckle	((182, 273, 119), (171, 273, 126))	0	12	None	None	None	None	None	None	82.4661013435	0.0165644319877
RV09_PV_skeleton_graphs.pckle	((331, 304, 127), (322, 293, 133))	0	11	0.855297157623	0.442285714286	2	4	2	3.66666666667	109.776778831	0.0190240803466
RV09_PV_skeleton_graphs.pckle	((331, 304, 127), (340, 309, 133))	0	10	0.797077922078	0.453274466519	2	4	2	3.33333333333	109.776778831	0.0152313883865
RV09_PV_skeleton_graphs.pckle	((207, 294, 113), (178, 296, 107))	0	29	0.8507200562	0.247629816474	6	8	2	4.14285714286	96.6443639616	0.0111309121355
RV09_PV_skeleton_graphs.pckle	((207, 294, 113), (194, 300, 124))	0	15	0.779865771812	0.320636970088	3	7	4	3.0	96.6443639616	0.0216053179452
RV09_PV_skeleton_graphs.pckle	((319, 318, 121), (353, 308, 106))	0	45	0.8944332999	0.205535226511	3	7	4	9.0	97.0008720165	0.011484300597
RV06_PV_skeleton_graphs.pckle	((343, 315, 103), (353, 318, 99))	0	9	0.684836471754	0.209509966777	4	6	2	1.8	104.695883808	0.0112881198713
RV06_PV_skeleton_graphs.pckle	((343, 315, 103), (345, 327, 108))	0	12	0.687275985663	0.204996326231	2	7	5	2.66666666667	104.695883808	0.0140077939658
RV06_PV_skeleton_graphs.pckle	((338, 308, 105), (356, 300, 100))	0	17	0.714799281007	0.151259742614	4	8	4	2.83333333333	99.14444341	0.0115260842777
RV06_PV_skeleton_graphs.pckle	((285, 235, 107), (198, 281, 92))	0	90	0.904907195525	0.0666151014555	7	11	4	10.0	39.8734450838	0.0276308539623
RV06_PV_skeleton_graphs.pckle	((301, 185, 90), (308, 185, 88))	1	6	0.660426929392	0.091763854986	12	13	1	0.48	0.0	None
RV06_PV_skeleton_graphs.pckle	((314, 284, 113), (341, 278, 118))	0	26	0.687455452602	0.134683690122	4	9	5	4.0	76.7603482993	0.0238596810208
612_PV_skeleton_graphs.pckle	((303, 195, 108), (292, 193, 109))	1	10	0.654508611955	0.272088215024	6	8	2	1.42857142857	11.0493199681	0.0127568595363
612_PV_skeleton_graphs.pckle	((196, 265, 107), (201, 282, 106))	0	16	0.794983642312	0.442781265089	2	5	3	4.57142857143	87.3504684528	0.0128841873825
612_PV_skeleton_graphs.pckle	((196, 265, 107), (185, 284, 100))	0	22	0.863157894737	0.337734890808	3	5	2	5.5	87.3504684528	0.00951725703695
612_PV_skeleton_graphs.pckle	((205, 255, 107), (197, 245, 106))	0	9	0.777486910995	0.410091250671	3	5	2	2.25	80.4479888428	0.0130960722894
612_PV_skeleton_graphs.pckle	((340, 288, 111), (341, 303, 113))	0	14	0.764832793959	0.374545454545	2	5	3	4.0	75.7000673112	0.00927456374109
612_PV_skeleton_graphs.pckle	((340, 288, 111), (344, 286, 110))	0	3	0.731800766284	0.337064141197	5	5	0	0.6	75.7000673112	None
612_PV_skeleton_graphs.pckle	((319, 267, 116), (336, 260, 120))	0	16	0.764087870105	0.378114842904	3	5	2	4.0	58.7602110783	0.0148947698689
RV36_PV_skeleton_graphs.pckle	((144, 295, 242), (110, 295, 267))	0	36	0.6874465355	0.186510310718	7	16	9	3.13043478261	94.6344703995	0.00878924125941
RV36_PV_skeleton_graphs.pckle	((39, 323, 222), (34, 330, 217))	0	8	0.670809659091	0.222117053163	8	10	2	0.888888888889	133.480892879	0.00250578447504
RV36_PV_skeleton_graphs.pckle	((39, 323, 222), (13, 310, 215))	0	26	0.651979088872	0.254055592449	4	9	5	4.0	133.480892879	0.00584583073952
RV36_PV_skeleton_graphs.pckle	((263, 425, 260), (265, 427, 254))	0	5	0.669161209853	0.193390821926	10	11	1	0.47619047619	95.0015194709	None
RV36_PV_skeleton_graphs.pckle	((263, 425, 260), (293, 440, 267))	0	29	0.658457249071	0.313611192072	3	11	8	4.14285714286	95.0015194709	None
RV36_PV_skeleton_graphs.pckle	((36, 341, 239), (27, 358, 252))	0	19	0.792645556691	0.262255558532	4	7	3	3.45454545455	138.899484758	0.0128758421528
RV36_PV_skeleton_graphs.pckle	((36, 341, 239), (49, 373, 233))	0	36	0.816159250585	0.273105212664	4	7	3	6.54545454545	138.899484758	0.00791998323725
RV36_PV_skeleton_graphs.pckle	((258, 417, 266), (266, 427, 280))	0	14	0.576475477972	0.290614808552	3	10	7	2.15384615385	91.8261959526	0.00866062298775
RV36_PV_skeleton_graphs.pckle	((67, 308, 228), (46, 280, 217))	0	27	0.7201313463	0.209326917993	5	12	7	3.17647058824	121.624596761	0.0102472151435
RV36_PV_skeleton_graphs.pckle	((262, 425, 261), (255, 455, 258))	0	29	0.645255474453	0.237950499349	5	11	6	3.625	95.0015194709	0.00695275197623
RV36_PV_skeleton_graphs.pckle	((202, 275, 238), (243, 261, 245))	1	40	0.509597036704	0.120235910171	14	19	5	2.42424242424	74.6416123571	0.00689814830194
RV36_PV_skeleton_graphs.pckle	((245, 348, 270), (294, 346, 277))	0	49	0.774766498239	0.148739438384	5	12	7	5.76470588235	68.7320917919	0.00742895818982
RV36_PV_skeleton_graphs.pckle	((252, 403, 270), (245, 404, 270))	0	6	0.535412262156	0.212679856115	10	10	0	0.6	86.8052600196	0.00699859146486
522_PV_skeleton_graphs.pckle	((301, 239, 137), (312, 233, 133))	0	10	0.769461077844	0.0826732673267	3	5	2	2.5	83.0673241104	0.0151223737886
522_PV_skeleton_graphs.pckle	((301, 239, 137), (304, 247, 133))	0	7	0.821794871795	0.0634146341463	5	5	0	1.4	83.0673241104	0.0272270254833
522_PV_skeleton_graphs.pckle	((190, 221, 122), (184, 228, 131))	0	8	0.694174757282	0.0926536731634	2	5	3	2.28571428571	86.025899768	0.0295599390806
522_PV_skeleton_graphs.pckle	((281, 220, 142), (290, 219, 145))	0	8	0.733333333333	0.0658042744657	5	6	1	1.45454545455	64.4895287467	0.0210928689752
522_PV_skeleton_graphs.pckle	((185, 223, 120), (177, 238, 117))	0	14	0.846916299559	0.0663257852447	4	5	1	3.11111111111	88.4143818264	0.0203848233979
522_PV_skeleton_graphs.pckle	((185, 223, 120), (168, 217, 115))	0	16	0.838541666667	0.0753310446297	3	5	2	4.0	88.4143818264	0.0153348920116
RV29_PV_skeleton_graphs.pckle	((321, 267, 130), (338, 253, 138))	0	19	0.762595419847	0.0526569659941	3	6	3	4.22222222222	64.752406194	0.0150374063444
RV29_PV_skeleton_graphs.pckle	((178, 237, 113), (166, 262, 111))	0	25	0.869262056944	0.039565037473	2	6	4	6.25	93.8577664252	0.0112880531568
RV29_PV_skeleton_graphs.pckle	((178, 237, 113), (168, 216, 108))	0	20	0.828623518687	0.0574887328372	2	6	4	5.0	93.8577664252	0.0100037905338
RV29_PV_skeleton_graphs.pckle	((286, 229, 128), (287, 230, 129))	1	0	None	None	None	None	None	None	36.0151983906	None
RV29_PV_skeleton_graphs.pckle	((336, 277, 121), (338, 298, 116))	0	20	0.72875	0.0638467677574	2	5	3	5.71428571429	77.8457093355	0.00743381212548
RV29_PV_skeleton_graphs.pckle	((336, 277, 121), (352, 261, 115))	0	20	0.851652056642	0.0384565516168	3	5	2	5.0	77.8457093355	0.00784964071453
